,pubkey,alias,color_hex,open_channels,capacity,min_channel_size,address_1,address_2,hubness_rank,weighted_hubness_rank,hopness_rank,weighted_hopness_rank,betweenness_rank,weighted_betweenness_rank,website,twitter,nostr,youtube,facebook,linkedin,telegram,instagram,discord,medium,tiktok,github,bio,avatar,social_image,name,lnp_verified_user,lnp_updated_at,lnp_rank,lnp_rank_name,prime,pro,lnp_positive_ratings_received,lnp_negative_ratings_received,lnp_positive_ratings_given,lnp_negative_ratings_given,lnp_badges
352,020ee525619f5946e781cd64dc7935973832e93832105c3430a734fdf00af45862,stackt00deep,#68f442,1,20000,,do52odu77q7tdveetwsd4zsvi3kii4bqszvgehqr5mtrhzot634ykpid.onion:9735,,9614,9614,9614,9614,9614,9614,,,,,,,,,,,,,,,,,False,2025-03-02T05:53:56.109Z,2,Iron,False,False,,,,,[]
353,020ee91bac38da99042066aae23ced6fb71a40c6f4b7adac8bedddef4451bba4cf,raspi,#68f442,2,200000,,zxfii23aoxuieuvmflnou57idf4g2kq6mymvrufbaiirb7bgpdkuzaad.onion:9735,,5451,5820,5942,4935,4356,4296,,,,,,,,,,,,,,,,,False,2025-03-02T04:56:00.520Z,2,Iron,False,False,,,,,[]
354,020ef2c88ec9aa3a5b79f85f5e73b0fc179f4f3ed49de6db8eb24f954f30c5c34b,020ef2c88ec9aa3a5b79,#3399ff,1,100000,,odicfs53mirn2s3pnb3psyfrhlebakefkrq3ocaw44mpnbumy3chziyd.onion:9735,,8864,8864,8864,8864,8864,8864,,,,,,,,,,,,,,,,,False,2025-03-01T17:34:20.806Z,2,Iron,False,False,,,,,[]
355,020f555b633c267a7c79beb44577aad3394d82d8febf18bfdd82d837a5f5591e88,<(-_-)>baby yoda best<(°.°)>,#3399ff,10,15200000,0.0,fj22k4fqh2cogcjorpxqdw3c37svrxrvljdokamue474j2tgjkxjczyd.onion:9735,,1874,2889,2623,5769,3417,3447,,,,,,,,,,,,,,,,020f555b633c267a7c79,True,2025-03-02T00:31:58.766Z,6,Tungsten,False,False,2.0,0.0,0.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Verified', 'description': 'Node signed'}]"
356,020f5e04764a0d5b256e20e6c41c493a8b2b5ed0f755cf6ce52c1dbb1ac3e2f5eb,YOUR_FANCY_ALIAS,#3399ff,2,60000,,ufikyy4pbmuxem5cldgm2zpfhxsylr5xcqhmh7woct4ki5lfxf4ntiad.onion:9735,,10249,10249,10249,10249,10249,10249,,,,,,,,,,,,,,,,,False,2025-03-01T16:29:42.332Z,3,Copper,False,False,,,,,[]
357,020f5ec11bd12c4be776722b9e9b60698179a3478f8146595953b7da76b39c269d,"DILLON, You son of a bitch!",#0ff1ce,18,64500000,,ppxq7pnrr6eaqvhfyw5czo4hislhrom2fs6ikfdogu6w425fq3j4qdid.onion:9735,,552,868,1731,5161,1392,1994,,,,,,,,,,,,,,,,,False,2025-03-02T00:24:05.527Z,7,Silver,False,False,,,,,[]
358,020f6f6ceaa6cd00a19ac1d7b1e3c8423f8880b80177e9cd763211eed348d6d2fc,020f6f6ceaa6cd00a19a,#3399ff,4,8900000,0.0,eyezv56mz5ey5d7ewri5m2w5h5ogtpajojjt7mkij5nwftpstar5ndqd.onion:9735,,1829,1847,1664,5319,2389,2411,,,,,,,,,,,,,,,,020f6f6ceaa6cd00a19a,True,2025-03-02T02:01:28.375Z,5,Titanium,True,False,12.0,0.0,11.0,2.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
359,020f744caa3a20c3195de8752024f98edf1100b072db7bc5d582d64a860132e7c0,lpslnd,#6b8edc,25,84941928,0.0,dhy7cf4gfmmztjx5mm3ngcryrks5f4k3yzw2yodvh2u6ti3us2dticad.onion:9735,,546,747,1235,5840,654,739,,,npub1gmhctt2hmjqz8ay2x8h5f8fl3h4fpfcezwqneal3usu3u65qca4s8094ea,,,,,,,,,,,,,lpslnd,True,2025-03-02T02:16:35.893Z,7,Silver,True,False,18.0,0.0,20.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
360,020f7c502e19ccb375d4abc689f2c1feb6816961d4a1e2dcfa8813f11c3bc9a5e1,xzSpace,#ff5000,0,0,0.0,27sdm2hprgqbucymtqxhey65jcawiwjdgjevmenkjuwanmk3i43oread.onion:9735,,11163,11163,11163,11163,11163,11163,,,,,,,,,,,,,,,,xzSpace,True,2024-08-25T22:33:17.807Z,0,,True,False,25.0,2.0,27.0,0.0,"[{'name': 'Honourable', 'description': 'Received 25+ good ratings and 90%+ Happy'}, {'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Impactful', 'description': 'Opened 25+ Channels'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Inquisitive', 'description': 'Asked a question'}, {'name': 'Verified', 'description': 'Node signed'}]"
361,020f83392b1df3fd26887b6363db0af3e8a6e3c710a4725c094bed79afd32f2957,020f83392b1df3fd2688,#3399ff,1,300000,,jo7375tgwpqykkzicnnflsay4ofq2nhy2pj6ihu5ameygyeemjexnead.onion:9735,,9971,9971,9971,9971,9971,9971,,,,,,,,,,,,,,,,,False,2025-03-01T16:12:38.756Z,2,Iron,False,False,,,,,[]
362,020f8c5fd25d949a20eb23c5ce7a5aa8f53792036b8d02479a95a8e059d8aa51c5,020f8c5fd25d949a20eb,#3399ff,1,522563,,164.132.212.107:9735,ee42zk6ngn5fockbpwkv3w67kl7hcjibollsnhthrn2ozxv7irqbejqd.onion:9735,8765,8765,8765,8765,8765,8765,,,,,,,,,,,,,,,,,False,2024-09-23T13:17:39.613Z,2,Iron,False,False,,,,,[]
363,020f8ea7997930a9a77d902e94e236ef645fe3c9ccd12d7c67f2c1e7e5035d55e2,020f8ea7997930a9a77d,#3399ff,1,150000,,nb2luf6itimnieezvil3abpyiwiwupg5nn3zg3vdd7krzxdixekqejad.onion:9735,,10288,10288,10288,10288,10288,10288,,,,,,,,,,,,,,,,,False,2025-03-01T16:33:25.084Z,1,Aluminium,False,False,,,,,[]
364,020f93c1ca22b627cd6578e7f764dc2225ebd5eb4a66edc6a62437d320a260d050,Toggra Lightning,#3399ff,1,100000,,,,9840,9840,9840,9840,9840,9840,,,,,,,,,,,,,,,,,False,2025-03-02T11:53:06.982Z,2,Iron,False,False,,,,,[]
365,020fb16f32dc3fe4e77858e0306b8a5ff2b30b4178e35cc7fcee76667cdac2bbeb,og30086-lnfi,#ef820d,1,10083353,,q2vi6tdsn25dphnkatleiqmcaocm52napd66qloqrgwkwjqsx6fnkgyd.onion:9735,,10555,10555,10555,10555,10555,10555,,,,,,,,,,,,,,,,,False,2025-01-25T15:13:59.699Z,3,Copper,False,False,,,,,[]
366,020fb206e282c01b30f77dfac0c111cdf5f3d0e234b90e2528752c05cd53d89559,PotzBlitzPodling,#68f442,2,436000,,qwaiijkrfkio7uyqlzkc45f2iasf75q7yuvz72qgcl6gysvh4kz5jbyd.onion:9735,,2534,3262,1817,5213,5355,2140,,,,,,,,,,,,,,,,,False,2025-03-01T14:52:00.172Z,6,Tungsten,False,False,,,,,[]
367,020fc7e62c9956a34bcdba309a4809ccfd7adcae4b8b644cac81b4dc58d43a2479,DIYnodes.com | CLN,#020fc7,7,43409167,,dt2xgzg4wg5zksqlzxmtqx3yx4dnic7hlysvycfvunbrgoatfzsnosyd.onion:9736,dt2xgzg4wg5zksqlzxmtqx3yx4dnic7hlysvycfvunbrgoatfzsnosyd.onion:9736,1977,1365,2064,5480,2101,2802,,,,,,,,,,,,,,,,,False,2025-03-01T14:57:26.292Z,6,Tungsten,False,False,,,,,[]
368,020fcfa291d05f20cd9e0ad026e9f040cc8013c7dfe50b1913b653a854f51638e2,HawkMoth.Caterpillar,#00ff73,1,500000,,ubkf23wh4grfepkynt5u5n3uqb6eryijeywrm3dfu7hyoknfxqev6lyd.onion:9735,,9117,9117,9117,9117,9117,9117,,,,,,,,,,,,,,,,,False,2025-03-01T15:06:30.177Z,5,Titanium,False,False,,,,,[]
369,020fd06b0cb2b7cbc2d58de0091c68f653d7f9a316d7d0da28c916ecaf0e4d1321,,#000000,0,0,,,,10197,10197,10197,10197,10197,10197,,,,,,,,,,,,,,,,,False,2025-03-01T14:36:23.359Z,0,,False,False,,,,,[]
370,020fd82e0f3967466d1d1404eb06298c51271a493c22177c539bca940527c377fd,020fd82e0f3967466d1d,#3399ff,1,100000,,5emexh7sqe6cgjnq6cwlj5kjga5deg3ro2ut4f2neygigbbtmxls4syd.onion:9735,,9347,9347,9347,9347,9347,9347,,,,,,,,,,,,,,,,,False,2025-03-01T14:55:47.964Z,4,Mercury,False,False,,,,,[]
371,020fdd6edafef0f9fd874abc1629fd14181717c751c974f43829b235c272043f19,bennet,#ff3333,6,7450000,,m4jcqonv6nqh2ok5gnliswolbgbzbjepzldltljl6z67blevzo4fynad.onion:9735,,1274,2128,1327,5950,581,839,,,,,,,,,,,,,,,,,False,2025-03-02T05:11:56.477Z,7,Silver,False,False,,,,,[]
372,020fde0afd49be20bc11c02b29297b6fc9b387495dcf31b8d13809642b892eaf2b,nodl-a01426701f7294340f7b8017,#000000,2,200000,,85.208.69.17:4045,,8276,8276,8276,8276,8276,8276,,,,,,,,,,,,,,,,,False,2025-03-01T14:10:12.850Z,1,Aluminium,False,False,,,,,[]
373,020fe10a0af93094dcd654013707ce431c9d68a8726cff294b304b1f9fd643170d,ThyrusNode04,#68f442,0,0,,5.153.116.173:9735,,6380,6379,6375,5954,5755,3952,,,,,,,,,,,,,,,,,False,2025-03-01T14:59:10.657Z,0,,False,False,,,,,[]
374,020ffa9d6006877f9e2847c4dbf0929bb5fc114db96ab975bbb3ae47489266249b,4a10fca641-sphinx,#7986cb,1,70000,,,,9017,9017,9017,9017,9017,9017,,,,,,,,,,,,,,,,,False,2024-10-22T14:29:49.494Z,1,Aluminium,False,False,,,,,[]
375,02100bf8224d82d87fa6923e0c83a55653ded3983b3a167ab47e6b44c4caf5de93,PEEVEDSQUIRREL,#02100b,0,0,,4uuabyvxb2sm7q7xslyxgzmdgbsm7v4dq6cgx6vyb6sbhs3w2cz2y2id.onion:9735,,9651,9651,9651,9651,9651,9651,,,,,,,,,,,,,,,,,False,2025-03-01T10:23:57.368Z,0,,False,False,,,,,[]
376,02100cd8f418a9e41b62c1375566641f2d351d80d731eed883115967458aba0873,PayWithMe,#68f442,1,37009,,127.0.0.1:9735,,10500,10500,10500,10500,10500,10500,,,,,,,,,,,,,,,,,False,2024-10-22T14:55:12.121Z,1,Aluminium,False,False,,,,,[]
377,021011e03ec7a4f09d77d9a6b7c54ac788e690641d5d13c5f08794f379389f10f7,GTLightning,#68f442,1,198805,,jykxrmnahqp427k5nra44x5x5hfzkraeysiqbdzlnu6r7ohznxyicvyd.onion:9735,,8493,8493,8493,8493,8493,8493,,,,,,,,,,,,,,,,,False,2025-03-01T14:31:31.889Z,2,Iron,False,False,,,,,[]
378,02101a6cabcda2c796ccc84648ba5f7a2d344d345f5191b08164be6c9919c3150b,TruthMachine,#944c23,3,17500000,,3ryuphpki3gxtnu7md4f6k4baadud4a5xxc5iqcoo4uot35s6jysz7qd.onion:9735,,2141,1229,3860,5785,4416,3511,,,,,,,,,,,,,,,,,False,2025-03-01T16:03:24.832Z,6,Tungsten,False,False,,,,,[]
379,0210337d0436d5d9bcdaaa734f2d4984cf7b9b78116f92543815fd76cd95e74440,0210337d0436d5d9bcda,#3399ff,2,400000,0.0,eoqe4dwfp7eiuxruitswrcqbppqyobo73hijypmjgyt2xdeetpa3mead.onion:9735,,4717,5216,3738,5215,2940,2143,,,,,,,,,,,,,,,,0210337d0436d5d9bcda,True,2025-03-02T07:13:30.494Z,3,Copper,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}, {'name': 'API User', 'description': 'Have used the LN+ API'}]"
380,021038bdf13575ae9783e547fbe385ce9a9e8ff7fb2d9ecfc557fd863745c12b49,4Head,#00ffff,2,400000,,99.83.154.118:9735,,2547,3523,1807,5020,5229,1566,,,,,,,,,,,,,,,,,False,2025-03-01T14:13:55.203Z,6,Tungsten,False,False,,,,,[]
381,021039b778fb9ce9e349c39f9b5ed7aaab7ee94c43b9c079d3c5cb8b38b919ef99,hodly,#68f442,7,6077560,,sssbu46k3iuk6zk4lldnaxmc4lvk7q7v4cjbph6jrjayrtzwcpbeffid.onion:9735,,1223,2280,1256,5801,3362,3542,,,,,,,,,,,,,,,,,False,2025-03-02T10:56:08.975Z,7,Silver,False,False,,,,,[]
382,02103f1826be6287c8430e653de06ef16d94b3106c01937a78f5ae2c89bd40f234,node on the boat⛵,#006622,67,542233269,0.0,ixrprxzlypup3qem3npnel5jtctltewc2bed7r2wnrwcqfv7saynlmad.onion:9735,ixrprxzlypup3qem3npnel5jtctltewc2bed7r2wnrwcqfv7saynlmad.onion:9735,891,1514,2574,4562,1097,1113,,,,,,,,,,,,,,,,node on the boat,True,2025-03-01T13:41:24.329Z,7,Silver,True,False,65.0,2.0,67.0,5.0,"[{'name': 'Honourable', 'description': 'Received 25+ good ratings and 90%+ Happy'}, {'name': 'Virtuous', 'description': 'Received 50+ good ratings and 90%+ Happy'}, {'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Impactful', 'description': 'Opened 25+ Channels'}, {'name': 'Superstar', 'description': 'Opened 50+ Channels'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Inquisitive', 'description': 'Asked a question'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
383,02103f6845d416e64cb9f05d2511106134781903d263361de94e1208ca19448db8,TjWi,#3399ff,2,120000,,t5otulo3mtcoow63hbjzaku262kcdsvkzeozova24phclbzvllcrraad.onion:9735,,8361,8361,8361,8361,8361,8361,,,,,,,,,,,,,,,,,False,2025-03-01T14:50:39.883Z,2,Iron,False,False,,,,,[]
384,0210444891ac349e95aadb64e35a6a7eb59cd7269cc515570c34b3ef4c007b91d4,CPCRYPTO,#68f442,2,51250,,100.33.71.189:9735,,8007,8007,8007,8007,8007,8007,,,,,,,,,,,,,,,,,False,2025-03-01T14:18:45.233Z,4,Mercury,False,False,,,,,[]
385,021053940184f66d73ebeb80049d1ce5c3fd176e9c290ff9433aa6f25d839c31fb,cutebunnynode,#3399ff,2,1400000,,170.75.164.210:9735,3bjbmi2v52c656pt2dbvbjedtqartlqicgcn5exf6arf3q3wad6657qd.onion:9735,2681,3248,1130,5148,2206,1971,,,,,,,,,,,,,,,,,False,2025-03-01T14:17:47.744Z,6,Tungsten,False,False,,,,,[]
386,02106eafc9627ac3afa589def4a05486600f62c5e224cd14c2957fe519c1ef842c,02106eafc9627ac3afa5,#3399ff,1,40000,,yhn62vtn3tcthu3rxwl4uq6uogy3duxgnj2qy3ldij66bxzebvsh7vyd.onion:9735,,10460,10460,10460,10460,10460,10460,,,,,,,,,,,,,,,,,False,2025-03-01T14:59:54.815Z,2,Iron,False,False,,,,,[]
387,02108182a754e0d0e42e7dcbc9d79f145e51afcc3b49ee6a2463d8999274f8aa4f,02108182a754e0d0e42e,#3399ff,0,0,,18.220.31.138:9735,,8042,8042,8042,8042,8042,8042,,,,,,,,,,,,,,,,,False,2025-03-01T14:18:52.258Z,0,,False,False,,,,,[]
388,021081c4f35e3d8ed819bbd10fddb2fc4d39842b32e8bccd9192535740a574a461,dabestnode,#3399ff,5,1900000,,172.30.13.158:9735,,3454,3805,2752,5559,2024,2991,,,,,,,,,,,,,,,,,False,2025-03-01T17:04:52.702Z,6,Tungsten,False,False,,,,,[]
389,02108aa19613f51a93910f5e18953c0111cacf9cc0db0e6527d507621f4f54d7d2,NRG,#68f442,4,946597,,hdsrikxlkcwugvdsarnwp24a6efwga3ql53ugxu3h326ebqni5l2t4ad.onion:9735,,2626,3103,1087,5388,348,903,,,,,,,,,,,,,,,,,False,2025-03-01T18:08:34.296Z,6,Tungsten,False,False,,,,,[]
390,0210972f6c9053282fcaa131eb6484a0adddfedd81092500ea46ad797526d94e1c,Matoen,#972870,10,24000000,0.0,3zc6fcuirisxuttezkm5eh5alnilhosuwaaxdeeu7vrmfkzlqurzbjyd.onion:9735,,2350,2089,2566,7142,2737,4719,,,,,,,,,,,,,,,,Matoen,True,2024-07-16T17:37:51.511Z,0,,False,False,3.0,0.0,3.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
391,02109ab6b08d040364c660cc176ce54b1bbcb6c33c2fab3e26a63ec3b260927d72,ZamaLNCenter,#3399ff,3,2000000,,180.131.125.105:9735,5ynuqn4bu3fyiskogngijugubyycq5vijvwst546mdqyutamtp6etwyd.onion:9735,752,1830,1875,6028,4822,4153,,,,,,,,,,,,,,,,,False,2025-03-02T11:03:45.592Z,7,Silver,False,False,,,,,[]
392,0210a0a4a466a23c9870757d47683387459bd4ccc580525baf4de5cc655ce87304,acenode,#68f442,1,900000,,5cxx75f3xrqt2yufqmtsev7jv45tcxvldrwe6nz2rl7rs44qcdjsbqqd.onion:9735,,4805,4054,5293,5625,5588,3134,,,,,,,,,,,,,,,,,False,2025-03-01T15:28:48.764Z,4,Mercury,False,False,,,,,[]
393,0210a521b837dd6665b136f3387c250074d6f2ba5e7a5475a59311ea8c8633e6b7,mrymsadri,#ff5000,1,500000,,rvrpbxmxqf4c3wmwxzullvbfbsoxyr3a5nb4mba7356j3gtmf4sqvvid.onion:9735,,12287,12287,12287,12287,12287,12287,,,,,,,,,,,,,,,,,False,2024-07-21T16:55:17.137Z,2,Iron,False,False,,,,,[]
394,0210a879b280a76eb4fbc9c8196578d92abd184933bde34c14438d95f315517818,nearlperfect,#68f442,2,2500000,0.0,46.128.8.43:9735,,4762,4235,5138,5845,4191,3661,,,,,,,,,,,,,,,,9ALBlitz,True,2025-03-02T04:55:45.477Z,3,Copper,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}]"
395,0210c2b9701f3b7c309437c73151b952f11c1f53e236aa40316a042945cea5a600,LongBitcoin,#68f442,2,7000000,0.0,jppbhwwb5phg43lkpz42kloxw74ymlpv2nnhcjqu4rol2aw2i76qybyd.onion:9735,,4974,4318,5589,5943,5746,3919,,,,,,,,,,,,,The Road Less Traveled,,,mornpine,False,2025-03-01T14:12:38.965Z,3,Copper,False,False,0.0,0.0,0.0,0.0,[]
396,0210e4093bb57fcaf805e73103676df8e29f9a03c2a233803fe1d58fa4fb1700a0,GNodeMaster,#3399ff,3,5985000,0.0,qk4jb6wcb5mdf46slpehwrjwvbu77ujkbuva357pu7isxbthcl2x5uad.onion:9735,,4774,4048,4469,6085,4345,4302,,,,,,,,,,,,,,,,GNodeMaster,True,2025-03-02T04:00:11.294Z,3,Copper,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}]"
397,0210eb943cb0d22a86e8742d65d1f2f0959c128961c8aa30d9e5ae6f14a809979e,flashassets-node,#ff5000,13,571326609,,i3ebz33a3fl67p2fp5yx5lazquji4avxqrn5qne4qcyo7nrgbbgfhvad.onion:9735,,708,221,2856,5920,2694,3863,,,,,,,,,,,,,,,,,False,2025-03-01T16:14:59.260Z,7,Silver,False,False,,,,,[]
398,0210ee4f6bce7d86732863c5e443c1856e576077b46d3477cb54a511a70e6c54a6,Saia21,#68f442,1,100000,0.0,g3tn3gj33lxpgifk7igaglsyjpjbeup4dh7nzpar4oejdxfj7zco2nyd.onion:9735,,11978,11978,11978,11978,11978,11978,,,,,,,,,,,,,"Pleb LN node based in Zurich, Switzerland with Zero Base Fees! I would prefer to have Channels with min. Size of 2M Sats. Please feel free to connect to my node and let's foster the revolution together!",,,Saia21,True,2024-10-12T21:33:08.050Z,0,,False,False,1.0,0.0,0.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Verified', 'description': 'Node signed'}]"
399,0210ef7d43c105753673563feb1e20fe344b844ab65aa710cb2288a257ec024c99,centex,#a8a8a3,29,88661073,1000000.0,71.19.144.52:9735,bga5yctvch2gphdaeho24vdkoidrilxy35qh7fqwtctmroh7dytwrzqd.onion:9735,1372,995,1192,4845,1423,3137,,,npub1qw926l2vtaxavh7v3djp84vqgv9qasd8mzxn9cdscuvn0s93hukqcentex,,,,,,,,,,,,,centex,True,2025-03-02T07:36:10.679Z,7,Silver,True,False,28.0,0.0,30.0,2.0,"[{'name': 'Honourable', 'description': 'Received 25+ good ratings and 90%+ Happy'}, {'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Inquisitive', 'description': 'Asked a question'}, {'name': 'Generous', 'description': 'Donated to LN+'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
400,0210f74eff371e381b2be88f60d5846462d06d91145a66203b9d05482fdaba4e8d,0210f74eff371e381b2b,#3399ff,2,260000,,i77l6l63jbq4konqy3iqciotwynqa5qwc5feljxqqyvkj6y2s4w4i7yd.onion:9735,,3586,3884,3615,6177,3806,4582,,,,,,,,,,,,,,,,,False,2025-03-01T15:01:20.139Z,5,Titanium,False,False,,,,,[]
401,021102bc0775679f5dadefbc4472518c1042a1b5daa34d88ea9601cb1f8342ad24,LightHouse_Singapore,#68f442,3,346996,,lou5evdjkggb6kgeahafkcj2mnip3alpuiweqeiddlqzocssx347gqyd.onion:9735,,4366,5055,3444,5084,2625,1791,,,,,,,,,,,,,,,,,False,2025-03-01T14:51:04.984Z,4,Mercury,False,False,,,,,[]
402,021109721c0f5d60297cd26da4e987c4b37706c1d36242e1e402af08c468c5f47b,,#000000,1,5000000,,,,7894,7894,7894,7894,7894,7894,,,,,,,,,,,,,,,,,False,2025-03-01T14:24:58.532Z,6,Tungsten,False,False,,,,,[]
403,02111714c07b3dfa2e9d34c598fd717dc276511a7bbd526bd880e8083ad6f8c05e,02111714c07b3dfa2e9d,#3399ff,1,20000,,llmqy6xetoityhqmupnxtgihw43gywgscmaxa57jwstnhx6wncpiicyd.onion:9735,,8995,8995,8995,8995,8995,8995,,,,,,,,,,,,,,,,,False,2025-03-01T15:11:07.448Z,1,Aluminium,False,False,,,,,[]
404,02111729655b26a9829071241a221a3f4272d484e5ac74a1e683986186e1d6259e,02111729655b26a98290,#3399ff,3,940000,,xit5jegomogaul7ays3lgo4k7t5k35nsrznif264rgsb2xgia7hzjgad.onion:9735,,5625,5903,5569,5218,5356,2152,,,,,,,,,,,,,,,,,False,2025-03-01T14:25:24.612Z,2,Iron,False,False,,,,,[]
405,021118d87ea21768649e3ef9cd09a49211d7aed2a70218139da2407d7134cfe5f4,021118d87ea21768649e,#3399ff,1,150000,,wi6khm3updux4f3ii3nuwsu62jyv64csaf7ddvqsx2qmddzdmar5avyd.onion:9735,,9798,9798,9798,9798,9798,9798,,,,,,,,,,,,,,,,,False,2025-03-01T17:17:03.190Z,2,Iron,False,False,,,,,[]
406,021119b2f4f674882af4379a393a48f169aceaa4318e9a4553f87c5150c6a7cc36,c6038b02cb-sphinx,#7986cb,2,537618,,,,6763,6971,7013,6397,6358,3639,,,,,,,,,,,,,,,,,False,2024-10-22T14:59:07.697Z,1,Aluminium,False,False,,,,,[]
407,02112e5938dedf44949f443fab0a37246919a8c832e5d4db572d87f412a45f3936,HitTheNodeJack,#68f442,4,1176536,,fohjkpgy6q6w3lxfaujipdimhfuoe5a7aabnkxombnh4a56pex4aa3ad.onion:9735,,5783,6149,5199,5240,3057,2204,,,,,,,,,,,,,,,,,False,2025-03-01T14:13:29.133Z,2,Iron,False,False,,,,,[]
408,02113e91f9d35ce3140a7a6ddaa61a5998c0cd917c12de06c897f9ad04470cd5c6,Nicorx,#68f442,2,854452,,pftb2m5gzjiodk3ffasiomszyzwpnnudov7x2fvyyomi5quviaffpoid.onion:9735,,5574,5614,5542,5106,5293,640,,,,,,,,,,,,,,,,,False,2025-03-01T15:31:02.256Z,2,Iron,False,False,,,,,[]
409,021158a4fd51a0aa1cb43b968d9ad64fd47839f75fa5096416d106f881bb7cebde,021158a4fd51a0aa1cb4,#3399ff,2,343780,,37.142.43.18:9735,,5477,5513,5338,5328,5430,2436,,,,,,,,,,,,,,,,,False,2025-03-01T14:48:14.365Z,2,Iron,False,False,,,,,[]
410,02115a88404ded6c0ffd47de303f5181e2789baba978545617b5ba60744e545004,ViennaCalling,#dedf42,4,6191538,0.0,n3oeunj7bei5xyhpyar4yec2youfesssblvhgtstighbrgdt6n2lmcid.onion:9735,,4423,4081,4509,4603,4188,3248,https://,https://x.com/@,,,,,,,,,,,"Umbrel Home
Welcome to my Lightning Node! As a long-time Bitcoin enthusiast, I run this node to bolster network decentralization and provide reliable transactions. Connect to contribute to a stronger, more decentralized Lightning Network.",,,Ulrich,True,2025-02-28T06:08:39.151Z,4,Mercury,False,False,5.0,0.0,5.0,1.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'API User', 'description': 'Have used the LN+ API'}]"
411,02115d3de2e740854d46375ef945e9ff8071832e75ef047e795314119a3a734f8e,vipsats1,#3399ff,21,170104430,0.0,208.85.243.69:30011,,170,202,450,5729,2781,3377,,,,,,,,,,,,,,https://d48ttl5m5edbw.cloudfront.net/41zzye420i9bfsjsg6i34m939xcr,https://d48ttl5m5edbw.cloudfront.net/87b634sge9hut3l4alsilntu4806,vipsats1,True,2025-03-02T02:38:14.597Z,8,Gold,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}, {'name': 'Gold', 'description': 'Node Rank 8'}]"
412,02116779af189cf8f82a9c3f81aecf056abb6e5666e268cac8de7c07c26d66049a,02116779af189cf8f82a,#3399ff,1,800000,,p6wfke747ndypsd7lqhqy735jnfwqbeer6dttensuukntwkpwlvv5tad.onion:9735,,10332,10332,10332,10332,10332,10332,,,,,,,,,,,,,,,,,False,2025-03-01T15:22:18.452Z,6,Tungsten,False,False,,,,,[]
413,02116d96f5005b8e7d9a8d8a098d56702062a988e39db4cafa5acadbfb84b547e3,Naas,#fff8e7,1,500000,,zoauiqzctsendka6ma5ocamgdezpgzehesdqpvmlimopntbn45hkewad.onion:9735,,6217,6076,6490,6805,5221,3943,,,,,,,,,,,,,,,,,False,2024-07-24T07:54:55.653Z,0,,False,False,,,,,[]
414,02116f068a0ad87219bd2fceef320b61c014cd45d4f23796a052d4b07bbcddd124,btchain-paris-fr,#dc42f4,1,1000000,,82.64.35.181:9735,4pagpojkh5ek6ecyrth5jrcdsbyv2rqdsvzjlelsu5nki5iyk6zmynad.onion:9735,7808,7808,7808,7808,7808,7808,,,,,,,,,,,,,,,,,False,2025-03-01T14:33:47.355Z,2,Iron,False,False,,,,,[]
